saleDateKey,saleDate,year,month,day,weekday,quarter
2370,6/27/1986,1986,6,27,6,2
2371,6/28/1986,1986,6,28,7,2
2372,6/29/1986,1986,6,29,1,2
2373,6/30/1986,1986,6,30,2,2
2374,7/1/1986,1986,7,1,3,3
2375,7/2/1986,1986,7,2,4,3
2376,7/3/1986,1986,7,3,5,3
2377,7/4/1986,1986,7,4,6,3
2378,7/5/1986,1986,7,5,7,3
2379,7/6/1986,1986,7,6,1,3
2380,7/7/1986,1986,7,7,2,3
2381,7/8/1986,1986,7,8,3,3
2382,7/9/1986,1986,7,9,4,3
2383,7/10/1986,1986,7,10,5,3
2384,7/11/1986,1986,7,11,6,3
2385,7/12/1986,1986,7,12,7,3
2386,7/13/1986,1986,7,13,1,3
2387,7/14/1986,1986,7,14,2,3
2388,7/15/1986,1986,7,15,3,3
2389,7/16/1986,1986,7,16,4,3
2390,7/17/1986,1986,7,17,5,3
2391,7/18/1986,1986,7,18,6,3
2392,7/19/1986,1986,7,19,7,3
2393,7/20/1986,1986,7,20,1,3
2394,7/21/1986,1986,7,21,2,3
2395,7/22/1986,1986,7,22,3,3
2396,7/23/1986,1986,7,23,4,3
2397,7/24/1986,1986,7,24,5,3
2398,7/25/1986,1986,7,25,6,3
2399,7/26/1986,1986,7,26,7,3
2400,7/27/1986,1986,7,27,1,3
2401,7/28/1986,1986,7,28,2,3
2402,7/29/1986,1986,7,29,3,3
2403,7/30/1986,1986,7,30,4,3
2404,7/31/1986,1986,7,31,5,3
2405,8/1/1986,1986,8,1,6,3
2406,8/2/1986,1986,8,2,7,3
2407,8/3/1986,1986,8,3,1,3
2408,8/4/1986,1986,8,4,2,3
2409,8/5/1986,1986,8,5,3,3
2410,8/6/1986,1986,8,6,4,3
2411,8/7/1986,1986,8,7,5,3
2412,8/8/1986,1986,8,8,6,3
2413,8/9/1986,1986,8,9,7,3
2414,8/10/1986,1986,8,10,1,3
2415,8/11/1986,1986,8,11,2,3
2416,8/12/1986,1986,8,12,3,3
2417,8/13/1986,1986,8,13,4,3
2418,8/14/1986,1986,8,14,5,3
2419,8/15/1986,1986,8,15,6,3
2420,8/16/1986,1986,8,16,7,3
2421,8/17/1986,1986,8,17,1,3
2422,8/18/1986,1986,8,18,2,3
2423,8/19/1986,1986,8,19,3,3
2424,8/20/1986,1986,8,20,4,3
2425,8/21/1986,1986,8,21,5,3
2426,8/22/1986,1986,8,22,6,3
2427,8/23/1986,1986,8,23,7,3
2428,8/24/1986,1986,8,24,1,3
2429,8/25/1986,1986,8,25,2,3
2430,8/26/1986,1986,8,26,3,3
2431,8/27/1986,1986,8,27,4,3
2432,8/28/1986,1986,8,28,5,3
2433,8/29/1986,1986,8,29,6,3
2434,8/30/1986,1986,8,30,7,3
2435,8/31/1986,1986,8,31,1,3
2436,9/1/1986,1986,9,1,2,3
2437,9/2/1986,1986,9,2,3,3
2438,9/3/1986,1986,9,3,4,3
2439,9/4/1986,1986,9,4,5,3
2440,9/5/1986,1986,9,5,6,3
2441,9/6/1986,1986,9,6,7,3
2442,9/7/1986,1986,9,7,1,3
2443,9/8/1986,1986,9,8,2,3
2444,9/9/1986,1986,9,9,3,3
2445,9/10/1986,1986,9,10,4,3
2446,9/11/1986,1986,9,11,5,3
2447,9/12/1986,1986,9,12,6,3
2448,9/13/1986,1986,9,13,7,3
2449,9/14/1986,1986,9,14,1,3
2450,9/15/1986,1986,9,15,2,3
2451,9/16/1986,1986,9,16,3,3
2452,9/17/1986,1986,9,17,4,3
2453,9/18/1986,1986,9,18,5,3
2454,9/19/1986,1986,9,19,6,3
2455,9/20/1986,1986,9,20,7,3
2456,9/21/1986,1986,9,21,1,3
2457,9/22/1986,1986,9,22,2,3
2458,9/23/1986,1986,9,23,3,3
2459,9/24/1986,1986,9,24,4,3
2460,9/25/1986,1986,9,25,5,3
2461,9/26/1986,1986,9,26,6,3
2462,9/27/1986,1986,9,27,7,3
2463,9/28/1986,1986,9,28,1,3
2464,9/29/1986,1986,9,29,2,3
2465,9/30/1986,1986,9,30,3,3
2466,10/1/1986,1986,10,1,4,4
2467,10/2/1986,1986,10,2,5,4
2468,10/3/1986,1986,10,3,6,4
2469,10/4/1986,1986,10,4,7,4
2470,10/5/1986,1986,10,5,1,4
2471,10/6/1986,1986,10,6,2,4
2472,10/7/1986,1986,10,7,3,4
2473,10/8/1986,1986,10,8,4,4
2474,10/9/1986,1986,10,9,5,4
2475,10/10/1986,1986,10,10,6,4
2476,10/11/1986,1986,10,11,7,4
2477,10/12/1986,1986,10,12,1,4
2478,10/13/1986,1986,10,13,2,4
2479,10/14/1986,1986,10,14,3,4
2480,10/15/1986,1986,10,15,4,4
2481,10/16/1986,1986,10,16,5,4
2482,10/17/1986,1986,10,17,6,4
2483,10/18/1986,1986,10,18,7,4
2484,10/19/1986,1986,10,19,1,4
2485,10/20/1986,1986,10,20,2,4
2486,10/21/1986,1986,10,21,3,4
2487,10/22/1986,1986,10,22,4,4
2488,10/23/1986,1986,10,23,5,4
2489,10/24/1986,1986,10,24,6,4
2490,10/25/1986,1986,10,25,7,4
2491,10/26/1986,1986,10,26,1,4
2492,10/27/1986,1986,10,27,2,4
2493,10/28/1986,1986,10,28,3,4
2494,10/29/1986,1986,10,29,4,4
2495,10/30/1986,1986,10,30,5,4
2496,10/31/1986,1986,10,31,6,4
2497,11/1/1986,1986,11,1,7,4
2498,11/2/1986,1986,11,2,1,4
2499,11/3/1986,1986,11,3,2,4
2500,11/4/1986,1986,11,4,3,4
2501,11/5/1986,1986,11,5,4,4
2502,11/6/1986,1986,11,6,5,4
2503,11/7/1986,1986,11,7,6,4
2504,11/8/1986,1986,11,8,7,4
2505,11/9/1986,1986,11,9,1,4
2506,11/10/1986,1986,11,10,2,4
2507,11/11/1986,1986,11,11,3,4
2508,11/12/1986,1986,11,12,4,4
2509,11/13/1986,1986,11,13,5,4
2510,11/14/1986,1986,11,14,6,4
2511,11/15/1986,1986,11,15,7,4
2512,11/16/1986,1986,11,16,1,4
2513,11/17/1986,1986,11,17,2,4
2514,11/18/1986,1986,11,18,3,4
2515,11/19/1986,1986,11,19,4,4
2516,11/20/1986,1986,11,20,5,4
2517,11/21/1986,1986,11,21,6,4
2518,11/22/1986,1986,11,22,7,4
2519,11/23/1986,1986,11,23,1,4
2520,11/24/1986,1986,11,24,2,4
2521,11/25/1986,1986,11,25,3,4
2522,11/26/1986,1986,11,26,4,4
2523,11/27/1986,1986,11,27,5,4
2524,11/28/1986,1986,11,28,6,4
2525,11/29/1986,1986,11,29,7,4
2526,11/30/1986,1986,11,30,1,4
2527,12/1/1986,1986,12,1,2,4
2528,12/2/1986,1986,12,2,3,4
2529,12/3/1986,1986,12,3,4,4
2530,12/4/1986,1986,12,4,5,4
2531,12/5/1986,1986,12,5,6,4
2532,12/6/1986,1986,12,6,7,4
2533,12/7/1986,1986,12,7,1,4
2534,12/8/1986,1986,12,8,2,4
2535,12/9/1986,1986,12,9,3,4
2536,12/10/1986,1986,12,10,4,4
2537,12/11/1986,1986,12,11,5,4
2538,12/12/1986,1986,12,12,6,4
2539,12/13/1986,1986,12,13,7,4
2540,12/14/1986,1986,12,14,1,4
2541,12/15/1986,1986,12,15,2,4
2542,12/16/1986,1986,12,16,3,4
2543,12/17/1986,1986,12,17,4,4
2544,12/18/1986,1986,12,18,5,4
2545,12/19/1986,1986,12,19,6,4
2546,12/20/1986,1986,12,20,7,4
2547,12/21/1986,1986,12,21,1,4
2548,12/22/1986,1986,12,22,2,4
2549,12/23/1986,1986,12,23,3,4
2550,12/24/1986,1986,12,24,4,4
2551,12/25/1986,1986,12,25,5,4
2552,12/26/1986,1986,12,26,6,4
2553,12/27/1986,1986,12,27,7,4
2554,12/28/1986,1986,12,28,1,4
2555,12/29/1986,1986,12,29,2,4
2556,12/30/1986,1986,12,30,3,4
2557,12/31/1986,1986,12,31,4,4
2558,1/1/1987,1987,1,1,5,1
2559,1/2/1987,1987,1,2,6,1
2560,1/3/1987,1987,1,3,7,1
2561,1/4/1987,1987,1,4,1,1
2562,1/5/1987,1987,1,5,2,1
2563,1/6/1987,1987,1,6,3,1
2564,1/7/1987,1987,1,7,4,1
2565,1/8/1987,1987,1,8,5,1
2566,1/9/1987,1987,1,9,6,1
2567,1/10/1987,1987,1,10,7,1
2568,1/11/1987,1987,1,11,1,1
2569,1/12/1987,1987,1,12,2,1
2570,1/13/1987,1987,1,13,3,1
2571,1/14/1987,1987,1,14,4,1
2572,1/15/1987,1987,1,15,5,1
2573,1/16/1987,1987,1,16,6,1
2574,1/17/1987,1987,1,17,7,1
2575,1/18/1987,1987,1,18,1,1
2576,1/19/1987,1987,1,19,2,1
2577,1/20/1987,1987,1,20,3,1
2578,1/21/1987,1987,1,21,4,1
2579,1/22/1987,1987,1,22,5,1
2580,1/23/1987,1987,1,23,6,1
2581,1/24/1987,1987,1,24,7,1
2582,1/25/1987,1987,1,25,1,1
2583,1/26/1987,1987,1,26,2,1
2584,1/27/1987,1987,1,27,3,1
2585,1/28/1987,1987,1,28,4,1
2586,1/29/1987,1987,1,29,5,1
2587,1/30/1987,1987,1,30,6,1
2588,1/31/1987,1987,1,31,7,1
2589,2/1/1987,1987,2,1,1,1
2590,2/2/1987,1987,2,2,2,1
2591,2/3/1987,1987,2,3,3,1
2592,2/4/1987,1987,2,4,4,1
2593,2/5/1987,1987,2,5,5,1
2594,2/6/1987,1987,2,6,6,1
2595,2/7/1987,1987,2,7,7,1
2596,2/8/1987,1987,2,8,1,1
2597,2/9/1987,1987,2,9,2,1
2598,2/10/1987,1987,2,10,3,1
2599,2/11/1987,1987,2,11,4,1
2600,2/12/1987,1987,2,12,5,1
2601,2/13/1987,1987,2,13,6,1
2602,2/14/1987,1987,2,14,7,1
2603,2/15/1987,1987,2,15,1,1
2604,2/16/1987,1987,2,16,2,1
2605,2/17/1987,1987,2,17,3,1
2606,2/18/1987,1987,2,18,4,1
2607,2/19/1987,1987,2,19,5,1
2608,2/20/1987,1987,2,20,6,1
2609,2/21/1987,1987,2,21,7,1
2610,2/22/1987,1987,2,22,1,1
2611,2/23/1987,1987,2,23,2,1
2612,2/24/1987,1987,2,24,3,1
2613,2/25/1987,1987,2,25,4,1
2614,2/26/1987,1987,2,26,5,1
2615,2/27/1987,1987,2,27,6,1
2616,2/28/1987,1987,2,28,7,1
2617,3/1/1987,1987,3,1,1,1
2618,3/2/1987,1987,3,2,2,1
2619,3/3/1987,1987,3,3,3,1
2620,3/4/1987,1987,3,4,4,1
2621,3/5/1987,1987,3,5,5,1
2622,3/6/1987,1987,3,6,6,1
2623,3/7/1987,1987,3,7,7,1
2624,3/8/1987,1987,3,8,1,1
2625,3/9/1987,1987,3,9,2,1
2626,3/10/1987,1987,3,10,3,1
2627,3/11/1987,1987,3,11,4,1
2628,3/12/1987,1987,3,12,5,1
2629,3/13/1987,1987,3,13,6,1
2630,3/14/1987,1987,3,14,7,1
2631,3/15/1987,1987,3,15,1,1
2632,3/16/1987,1987,3,16,2,1
2633,3/17/1987,1987,3,17,3,1
2634,3/18/1987,1987,3,18,4,1
2635,3/19/1987,1987,3,19,5,1
2636,3/20/1987,1987,3,20,6,1
2637,3/21/1987,1987,3,21,7,1
2638,3/22/1987,1987,3,22,1,1
2639,3/23/1987,1987,3,23,2,1
2640,3/24/1987,1987,3,24,3,1
2641,3/25/1987,1987,3,25,4,1
2642,3/26/1987,1987,3,26,5,1
2643,3/27/1987,1987,3,27,6,1
2644,3/28/1987,1987,3,28,7,1
2645,3/29/1987,1987,3,29,1,1
2646,3/30/1987,1987,3,30,2,1
2647,3/31/1987,1987,3,31,3,1
2648,4/1/1987,1987,4,1,4,2
2649,4/2/1987,1987,4,2,5,2
2650,4/3/1987,1987,4,3,6,2
2651,4/4/1987,1987,4,4,7,2
2652,4/5/1987,1987,4,5,1,2
2653,4/6/1987,1987,4,6,2,2
2654,4/7/1987,1987,4,7,3,2
2655,4/8/1987,1987,4,8,4,2
2656,4/9/1987,1987,4,9,5,2
2657,4/10/1987,1987,4,10,6,2
2658,4/11/1987,1987,4,11,7,2
2659,4/12/1987,1987,4,12,1,2
2660,4/13/1987,1987,4,13,2,2
2661,4/14/1987,1987,4,14,3,2
2662,4/15/1987,1987,4,15,4,2
2663,4/16/1987,1987,4,16,5,2
2664,4/17/1987,1987,4,17,6,2
2665,4/18/1987,1987,4,18,7,2
2666,4/19/1987,1987,4,19,1,2
2667,4/20/1987,1987,4,20,2,2
2668,4/21/1987,1987,4,21,3,2
2669,4/22/1987,1987,4,22,4,2
2670,4/23/1987,1987,4,23,5,2
2671,4/24/1987,1987,4,24,6,2
2672,4/25/1987,1987,4,25,7,2
2673,4/26/1987,1987,4,26,1,2
2674,4/27/1987,1987,4,27,2,2
2675,4/28/1987,1987,4,28,3,2
2676,4/29/1987,1987,4,29,4,2
2677,4/30/1987,1987,4,30,5,2
2678,5/1/1987,1987,5,1,6,2
2679,5/2/1987,1987,5,2,7,2
2680,5/3/1987,1987,5,3,1,2
2681,5/4/1987,1987,5,4,2,2
2682,5/5/1987,1987,5,5,3,2
2683,5/6/1987,1987,5,6,4,2
2684,5/7/1987,1987,5,7,5,2
2685,5/8/1987,1987,5,8,6,2
2686,5/9/1987,1987,5,9,7,2
2687,5/10/1987,1987,5,10,1,2
2688,5/11/1987,1987,5,11,2,2
2689,5/12/1987,1987,5,12,3,2
2690,5/13/1987,1987,5,13,4,2
2691,5/14/1987,1987,5,14,5,2
2692,5/15/1987,1987,5,15,6,2
2693,5/16/1987,1987,5,16,7,2
2694,5/17/1987,1987,5,17,1,2
2695,5/18/1987,1987,5,18,2,2
2696,5/19/1987,1987,5,19,3,2
2697,5/20/1987,1987,5,20,4,2
2698,5/21/1987,1987,5,21,5,2
2699,5/22/1987,1987,5,22,6,2
2700,5/23/1987,1987,5,23,7,2
2701,5/24/1987,1987,5,24,1,2
2702,5/25/1987,1987,5,25,2,2
2703,5/26/1987,1987,5,26,3,2
2704,5/27/1987,1987,5,27,4,2
2705,5/28/1987,1987,5,28,5,2
2706,5/29/1987,1987,5,29,6,2
2707,5/30/1987,1987,5,30,7,2
2708,5/31/1987,1987,5,31,1,2
2709,6/1/1987,1987,6,1,2,2
2710,6/2/1987,1987,6,2,3,2
2711,6/3/1987,1987,6,3,4,2
2712,6/4/1987,1987,6,4,5,2
2713,6/5/1987,1987,6,5,6,2
2714,6/6/1987,1987,6,6,7,2
2715,6/7/1987,1987,6,7,1,2
2716,6/8/1987,1987,6,8,2,2
2717,6/9/1987,1987,6,9,3,2
2718,6/10/1987,1987,6,10,4,2
2719,6/11/1987,1987,6,11,5,2
2720,6/12/1987,1987,6,12,6,2
2721,6/13/1987,1987,6,13,7,2
2722,6/14/1987,1987,6,14,1,2
2723,6/15/1987,1987,6,15,2,2
2724,6/16/1987,1987,6,16,3,2
2725,6/17/1987,1987,6,17,4,2
2726,6/18/1987,1987,6,18,5,2
2727,6/19/1987,1987,6,19,6,2
2728,6/20/1987,1987,6,20,7,2
2729,6/21/1987,1987,6,21,1,2
2730,6/22/1987,1987,6,22,2,2
2731,6/23/1987,1987,6,23,3,2
2732,6/24/1987,1987,6,24,4,2
2733,6/25/1987,1987,6,25,5,2
2734,6/26/1987,1987,6,26,6,2
2735,6/27/1987,1987,6,27,7,2
2736,6/28/1987,1987,6,28,1,2
2737,6/29/1987,1987,6,29,2,2
2738,6/30/1987,1987,6,30,3,2
2739,7/1/1987,1987,7,1,4,3
2740,7/2/1987,1987,7,2,5,3
2741,7/3/1987,1987,7,3,6,3
2742,7/4/1987,1987,7,4,7,3
2743,7/5/1987,1987,7,5,1,3
2744,7/6/1987,1987,7,6,2,3
2745,7/7/1987,1987,7,7,3,3
2746,7/8/1987,1987,7,8,4,3
2747,7/9/1987,1987,7,9,5,3
2748,7/10/1987,1987,7,10,6,3
2749,7/11/1987,1987,7,11,7,3
2750,7/12/1987,1987,7,12,1,3
2751,7/13/1987,1987,7,13,2,3
2752,7/14/1987,1987,7,14,3,3
2753,7/15/1987,1987,7,15,4,3
2754,7/16/1987,1987,7,16,5,3
2755,7/17/1987,1987,7,17,6,3
2756,7/18/1987,1987,7,18,7,3
2757,7/19/1987,1987,7,19,1,3
2758,7/20/1987,1987,7,20,2,3
2759,7/21/1987,1987,7,21,3,3
2760,7/22/1987,1987,7,22,4,3
2761,7/23/1987,1987,7,23,5,3
2762,7/24/1987,1987,7,24,6,3
2763,7/25/1987,1987,7,25,7,3
2764,7/26/1987,1987,7,26,1,3
2765,7/27/1987,1987,7,27,2,3
2766,7/28/1987,1987,7,28,3,3
2767,7/29/1987,1987,7,29,4,3
2768,7/30/1987,1987,7,30,5,3
2769,7/31/1987,1987,7,31,6,3
2770,8/1/1987,1987,8,1,7,3
2771,8/2/1987,1987,8,2,1,3
2772,8/3/1987,1987,8,3,2,3
2773,8/4/1987,1987,8,4,3,3
2774,8/5/1987,1987,8,5,4,3
2775,8/6/1987,1987,8,6,5,3
2776,8/7/1987,1987,8,7,6,3
2777,8/8/1987,1987,8,8,7,3
2778,8/9/1987,1987,8,9,1,3
2779,8/10/1987,1987,8,10,2,3
2780,8/11/1987,1987,8,11,3,3
2781,8/12/1987,1987,8,12,4,3
2782,8/13/1987,1987,8,13,5,3
2783,8/14/1987,1987,8,14,6,3
2784,8/15/1987,1987,8,15,7,3
2785,8/16/1987,1987,8,16,1,3
2786,8/17/1987,1987,8,17,2,3
2787,8/18/1987,1987,8,18,3,3
2788,8/19/1987,1987,8,19,4,3
2789,8/20/1987,1987,8,20,5,3
2790,8/21/1987,1987,8,21,6,3
2791,8/22/1987,1987,8,22,7,3
2792,8/23/1987,1987,8,23,1,3
2793,8/24/1987,1987,8,24,2,3
2794,8/25/1987,1987,8,25,3,3
2795,8/26/1987,1987,8,26,4,3
2796,8/27/1987,1987,8,27,5,3
2797,8/28/1987,1987,8,28,6,3
2798,8/29/1987,1987,8,29,7,3
2799,8/30/1987,1987,8,30,1,3
2800,8/31/1987,1987,8,31,2,3
2801,9/1/1987,1987,9,1,3,3
2802,9/2/1987,1987,9,2,4,3
2803,9/3/1987,1987,9,3,5,3
2804,9/4/1987,1987,9,4,6,3
2805,9/5/1987,1987,9,5,7,3
2806,9/6/1987,1987,9,6,1,3
2807,9/7/1987,1987,9,7,2,3
2808,9/8/1987,1987,9,8,3,3
2809,9/9/1987,1987,9,9,4,3
2810,9/10/1987,1987,9,10,5,3
2811,9/11/1987,1987,9,11,6,3
2812,9/12/1987,1987,9,12,7,3
2813,9/13/1987,1987,9,13,1,3
2814,9/14/1987,1987,9,14,2,3
2815,9/15/1987,1987,9,15,3,3
2816,9/16/1987,1987,9,16,4,3
2817,9/17/1987,1987,9,17,5,3
2818,9/18/1987,1987,9,18,6,3
2819,9/19/1987,1987,9,19,7,3
2820,9/20/1987,1987,9,20,1,3
2821,9/21/1987,1987,9,21,2,3
2822,9/22/1987,1987,9,22,3,3
2823,9/23/1987,1987,9,23,4,3
2824,9/24/1987,1987,9,24,5,3
2825,9/25/1987,1987,9,25,6,3
2826,9/26/1987,1987,9,26,7,3
2827,9/27/1987,1987,9,27,1,3
2828,9/28/1987,1987,9,28,2,3
2829,9/29/1987,1987,9,29,3,3
2830,9/30/1987,1987,9,30,4,3
2831,10/1/1987,1987,10,1,5,4
2832,10/2/1987,1987,10,2,6,4
2833,10/3/1987,1987,10,3,7,4
2834,10/4/1987,1987,10,4,1,4
2835,10/5/1987,1987,10,5,2,4
2836,10/6/1987,1987,10,6,3,4
2837,10/7/1987,1987,10,7,4,4
2838,10/8/1987,1987,10,8,5,4
2839,10/9/1987,1987,10,9,6,4
2840,10/10/1987,1987,10,10,7,4
2841,10/11/1987,1987,10,11,1,4
2842,10/12/1987,1987,10,12,2,4
2843,10/13/1987,1987,10,13,3,4
2844,10/14/1987,1987,10,14,4,4
2845,10/15/1987,1987,10,15,5,4
2846,10/16/1987,1987,10,16,6,4
2847,10/17/1987,1987,10,17,7,4
2848,10/18/1987,1987,10,18,1,4
2849,10/19/1987,1987,10,19,2,4
2850,10/20/1987,1987,10,20,3,4
2851,10/21/1987,1987,10,21,4,4
2852,10/22/1987,1987,10,22,5,4
2853,10/23/1987,1987,10,23,6,4
2854,10/24/1987,1987,10,24,7,4
2855,10/25/1987,1987,10,25,1,4
2856,10/26/1987,1987,10,26,2,4
2857,10/27/1987,1987,10,27,3,4
2858,10/28/1987,1987,10,28,4,4
2859,10/29/1987,1987,10,29,5,4
2860,10/30/1987,1987,10,30,6,4
2861,10/31/1987,1987,10,31,7,4
2862,11/1/1987,1987,11,1,1,4
2863,11/2/1987,1987,11,2,2,4
2864,11/3/1987,1987,11,3,3,4
2865,11/4/1987,1987,11,4,4,4
2866,11/5/1987,1987,11,5,5,4
2867,11/6/1987,1987,11,6,6,4
2868,11/7/1987,1987,11,7,7,4
2869,11/8/1987,1987,11,8,1,4
2870,11/9/1987,1987,11,9,2,4
2871,11/10/1987,1987,11,10,3,4
2872,11/11/1987,1987,11,11,4,4
2873,11/12/1987,1987,11,12,5,4
2874,11/13/1987,1987,11,13,6,4
2875,11/14/1987,1987,11,14,7,4
2876,11/15/1987,1987,11,15,1,4
2877,11/16/1987,1987,11,16,2,4
2878,11/17/1987,1987,11,17,3,4
2879,11/18/1987,1987,11,18,4,4
2880,11/19/1987,1987,11,19,5,4
2881,11/20/1987,1987,11,20,6,4
2882,11/21/1987,1987,11,21,7,4
2883,11/22/1987,1987,11,22,1,4
2884,11/23/1987,1987,11,23,2,4
2885,11/24/1987,1987,11,24,3,4
2886,11/25/1987,1987,11,25,4,4
2887,11/26/1987,1987,11,26,5,4
2888,11/27/1987,1987,11,27,6,4
2889,11/28/1987,1987,11,28,7,4
2890,11/29/1987,1987,11,29,1,4
2891,11/30/1987,1987,11,30,2,4
2892,12/1/1987,1987,12,1,3,4
2893,12/2/1987,1987,12,2,4,4
2894,12/3/1987,1987,12,3,5,4
2895,12/4/1987,1987,12,4,6,4
2896,12/5/1987,1987,12,5,7,4
2897,12/6/1987,1987,12,6,1,4
2898,12/7/1987,1987,12,7,2,4
2899,12/8/1987,1987,12,8,3,4
2900,12/9/1987,1987,12,9,4,4
2901,12/10/1987,1987,12,10,5,4
2902,12/11/1987,1987,12,11,6,4
2903,12/12/1987,1987,12,12,7,4
2904,12/13/1987,1987,12,13,1,4
2905,12/14/1987,1987,12,14,2,4
2906,12/15/1987,1987,12,15,3,4
2907,12/16/1987,1987,12,16,4,4
2908,12/17/1987,1987,12,17,5,4
2909,12/18/1987,1987,12,18,6,4
2910,12/19/1987,1987,12,19,7,4
2911,12/20/1987,1987,12,20,1,4
2912,12/21/1987,1987,12,21,2,4
2913,12/22/1987,1987,12,22,3,4
2914,12/23/1987,1987,12,23,4,4
2915,12/24/1987,1987,12,24,5,4
2916,12/25/1987,1987,12,25,6,4
2917,12/26/1987,1987,12,26,7,4
2918,12/27/1987,1987,12,27,1,4
2919,12/28/1987,1987,12,28,2,4
2920,12/29/1987,1987,12,29,3,4
2921,12/30/1987,1987,12,30,4,4
2922,12/31/1987,1987,12,31,5,4
2923,1/1/1988,1988,1,1,6,1
2924,1/2/1988,1988,1,2,7,1
2925,1/3/1988,1988,1,3,1,1
2926,1/4/1988,1988,1,4,2,1
2927,1/5/1988,1988,1,5,3,1
2928,1/6/1988,1988,1,6,4,1
2929,1/7/1988,1988,1,7,5,1
2930,1/8/1988,1988,1,8,6,1
2931,1/9/1988,1988,1,9,7,1
2932,1/10/1988,1988,1,10,1,1
2933,1/11/1988,1988,1,11,2,1
2934,1/12/1988,1988,1,12,3,1
2935,1/13/1988,1988,1,13,4,1
2936,1/14/1988,1988,1,14,5,1
2937,1/15/1988,1988,1,15,6,1
2938,1/16/1988,1988,1,16,7,1
2939,1/17/1988,1988,1,17,1,1
2940,1/18/1988,1988,1,18,2,1
2941,1/19/1988,1988,1,19,3,1
2942,1/20/1988,1988,1,20,4,1
2943,1/21/1988,1988,1,21,5,1
2944,1/22/1988,1988,1,22,6,1
2945,1/23/1988,1988,1,23,7,1
2946,1/24/1988,1988,1,24,1,1
2947,1/25/1988,1988,1,25,2,1
2948,1/26/1988,1988,1,26,3,1
2949,1/27/1988,1988,1,27,4,1
2950,1/28/1988,1988,1,28,5,1
2951,1/29/1988,1988,1,29,6,1
2952,1/30/1988,1988,1,30,7,1
2953,1/31/1988,1988,1,31,1,1
2954,2/1/1988,1988,2,1,2,1
2955,2/2/1988,1988,2,2,3,1
2956,2/3/1988,1988,2,3,4,1
2957,2/4/1988,1988,2,4,5,1
2958,2/5/1988,1988,2,5,6,1
2959,2/6/1988,1988,2,6,7,1
2960,2/7/1988,1988,2,7,1,1
2961,2/8/1988,1988,2,8,2,1
2962,2/9/1988,1988,2,9,3,1
2963,2/10/1988,1988,2,10,4,1
2964,2/11/1988,1988,2,11,5,1
2965,2/12/1988,1988,2,12,6,1
2966,2/13/1988,1988,2,13,7,1
2967,2/14/1988,1988,2,14,1,1
2968,2/15/1988,1988,2,15,2,1
2969,2/16/1988,1988,2,16,3,1
2970,2/17/1988,1988,2,17,4,1
2971,2/18/1988,1988,2,18,5,1
2972,2/19/1988,1988,2,19,6,1
2973,2/20/1988,1988,2,20,7,1
2974,2/21/1988,1988,2,21,1,1
2975,2/22/1988,1988,2,22,2,1
2976,2/23/1988,1988,2,23,3,1
2977,2/24/1988,1988,2,24,4,1
2978,2/25/1988,1988,2,25,5,1
2979,2/26/1988,1988,2,26,6,1
2980,2/27/1988,1988,2,27,7,1
2981,2/28/1988,1988,2,28,1,1
2982,2/29/1988,1988,2,29,2,1
2983,3/1/1988,1988,3,1,3,1
2984,3/2/1988,1988,3,2,4,1
2985,3/3/1988,1988,3,3,5,1
2986,3/4/1988,1988,3,4,6,1
2987,3/5/1988,1988,3,5,7,1
2988,3/6/1988,1988,3,6,1,1
2989,3/7/1988,1988,3,7,2,1
2990,3/8/1988,1988,3,8,3,1
2991,3/9/1988,1988,3,9,4,1
2992,3/10/1988,1988,3,10,5,1
2993,3/11/1988,1988,3,11,6,1
2994,3/12/1988,1988,3,12,7,1
2995,3/13/1988,1988,3,13,1,1
2996,3/14/1988,1988,3,14,2,1
2997,3/15/1988,1988,3,15,3,1
2998,3/16/1988,1988,3,16,4,1
2999,3/17/1988,1988,3,17,5,1
3000,3/18/1988,1988,3,18,6,1
3001,3/19/1988,1988,3,19,7,1
3002,3/20/1988,1988,3,20,1,1
3003,3/21/1988,1988,3,21,2,1
3004,3/22/1988,1988,3,22,3,1
3005,3/23/1988,1988,3,23,4,1
3006,3/24/1988,1988,3,24,5,1
3007,3/25/1988,1988,3,25,6,1
3008,3/26/1988,1988,3,26,7,1
3009,3/27/1988,1988,3,27,1,1
3010,3/28/1988,1988,3,28,2,1
3011,3/29/1988,1988,3,29,3,1
3012,3/30/1988,1988,3,30,4,1
3013,3/31/1988,1988,3,31,5,1
3014,4/1/1988,1988,4,1,6,2
3015,4/2/1988,1988,4,2,7,2
3016,4/3/1988,1988,4,3,1,2
3017,4/4/1988,1988,4,4,2,2
3018,4/5/1988,1988,4,5,3,2
3019,4/6/1988,1988,4,6,4,2
3020,4/7/1988,1988,4,7,5,2
3021,4/8/1988,1988,4,8,6,2
3022,4/9/1988,1988,4,9,7,2
3023,4/10/1988,1988,4,10,1,2
3024,4/11/1988,1988,4,11,2,2
3025,4/12/1988,1988,4,12,3,2
3026,4/13/1988,1988,4,13,4,2
3027,4/14/1988,1988,4,14,5,2
3028,4/15/1988,1988,4,15,6,2
3029,4/16/1988,1988,4,16,7,2
3030,4/17/1988,1988,4,17,1,2
3031,4/18/1988,1988,4,18,2,2
3032,4/19/1988,1988,4,19,3,2
3033,4/20/1988,1988,4,20,4,2
3034,4/21/1988,1988,4,21,5,2
